Title,TV Manual Pull Card,,,,,,,,,,,,,,,,
Mrp Whs Grp,Ws Cd,Joc Cd,Vendor Cd,Vendor Name,Disb Charge Cd,Item No,Item Desc,Whs Cd,Std Pack,Plan Lot Size,Usage,Plan Lot Usage Qty,Completed Qty,Open Qty,Parent Item Desc,Start ECN Accum Qty,End ECN Accum Qty
MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FGL12,24572004,100629,C.G. DEVELOPMENT LTD,ACC,101694011,REMOTE COMMANDER (RMF-TX810U),RC1B2,1,125,1,125,0,125,SV-41444(VN3)/KD-75X85L/AZ1,1,125
BTV,FGL12,24570003,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,504734801,"HOLDER, HS WS (CBN)",RB1B1,1,88,4,352,0,352,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24570003,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,504602801,REF.POL.ON POP (ERP 3L),RC1S1,1,88,1,88,0,88,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24570003,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITILS,101668011,MOUNTED PWB LS BAR (ERP 3L),RC1S3,1,88,16,1408,0,1408,SV-41444(VN3)/KD-75X85L/AF1,1,88
BTV,FGL12,24563008,PA1111,ADACHI HOLDINGS LIMITED,SP,101773011,FLEXIBLE FLAT CABLE 20P,RC1B1,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24563007,PA1114,HAMBURG (JIANGSU) CO LTD,SP,101773111,FLEXIBLE FLAT CABLE 25P,RC1B1,1,40,1,40,0,40,SV-41444(VN3)/KD-75X85L/VN3,1,40
BTV,FGL12,24563007,080026,ENTRUST PRECISION (M) SDN BHD,ACC,504666901,SCREW BAG A (COM2),RC1B2,1,40,1,40,0,40,SV-41444(VN3)/KD-75X85L/VN3,1,40
BTV,FGL12,24563007,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504919111,REFERENCE GUIDE,RC1B2,1,40,1,40,0,40,SV-41444(VN3)/KD-75X85L/VN3,1,40
BTV,FGL12,24563007,PA1099,CLOUD NETWORK TECH SPORE P/L,BRD,100541933,WLAN/BT MODULE(11AC)FXC,RC1B6,1,40,1,40,0,40,SV-41444(VN3)/KD-75X85L/VN3,1,40
BTV,FGL12,24506003,PG0001,GPM TECHNOLOGY SDN BHD,HM,504508401,HEAT SINK (SRK CBN),RB1B1,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24506003,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,504581402,BRACKET SIDE (CBN) A,RC1B3,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24506003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504484901,BACK CHASSIS ASSY (3L CBN),RC1S1,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24505003,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,504734801,"HOLDER, HS WS (CBN)",RB1B1,1,66,8,528,0,528,SV-41130(VN3)/XR-75X90L/UAF1,1,66
BTV,FGL12,24502005,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,102,27,2754,0,2754,SV-41130(VN3)/XR-75X90L/E51,1,102
BTV,FGL12,24502005,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44406501,"TOP BOARD, BNN 75"" (6) (KF)",RC1S1,1,102,0.0909,10,0,10,SV-41130(VN3)/XR-75X90L/E51,1,102
BTV,FGL12,24488006,313804,SONY ELECT OPERATIONS (CN) LTD,SB,504473501,STAND R (4L EPH2) A,RC1BB,1,104,1,104,0,104,SV-41139(PL1)/KD-85X80L/PL1,1,104
BTV,FGL12,24484005,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504926701,"CARTON, INDIVIDUAL (3L CBN)",RC1S1,1,100,1,100,0,100,SV-41130(VN3)/XR-75X90L/VN3,1,100
BTV,FGL12,24470004,PA1114,HAMBURG (JIANGSU) CO LTD,SP,100650611,FLEXIBLE FLAT CABLE 20P,RC1B1,1,16,1,16,0,16,SV-41153(HK5)/KD-75X80L/HK5,1,16
BTV,FGL12,24470004,313804,SONY ELECT OPERATIONS (CN) LTD,SP,502734101,"SHEET, THERMAL (RIS)",RC1B1,1,16,1,16,0,16,SV-41153(HK5)/KD-75X80L/HK5,1,16
BTV,FGL12,24339005,080026,ENTRUST PRECISION (M) SDN BHD,ACC,500986112,VESA SPACER A (COM),RC1B2,1,67,1,67,0,67,SV-41183(TW6)/KM-75X80L/TW6,1,67
BTV,FGL12,24339005,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504843501,MICROLENS ON PRISM (EPH2 3L),RC1S1,1,67,1,67,0,67,SV-41183(TW6)/KM-75X80L/TW6,1,67
BTV,FGL12,24329007,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100563421,C7L AC POWER CORD SETS (EU),RC1B2,1,218,1,218,0,218,SV-41110(VN3)/KD-75X80L/AF1,1,218
BTV,FGL12,24329007,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504787612,SETUP GUIDE,RC1B2,1,218,1,218,0,218,SV-41110(VN3)/KD-75X80L/AF1,1,218
BTV,FGL12,24328004,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100563421,C7L AC POWER CORD SETS (EU),RC1B2,1,82,1,82,0,82,SV-41110(VN3)/KD-75X80L/IA2,1,82
BTV,FGL12,24316004,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,501541572,BRACKET SIDE (BNN) A,RC1B3,1,45,1,45,0,45,SV-41110(VN3)/KD-75X80L/MY1,1,45
BTV,FGL12,24222009,PA1111,ADACHI HOLDINGS LIMITED,SP,101054321,FLEXIBLE FLAT CABLE 51P,RC1B1,1,97,1,97,0,97,SV-41110(VN3)/KD-75X80L/VN3,1,97
BTV,FGL12,24222009,080026,ENTRUST PRECISION (M) SDN BHD,ACC,500986112,VESA SPACER A (COM),RC1B2,1,97,1,97,0,97,SV-41110(VN3)/KD-75X80L/VN3,1,97
BTV,FGL16,24703001,005753,TKR PRECISION (M) SDN BHD,ITCI,502290112,SOURCE SHIELD (SM COM),RC1B7,1,16,1,16,0,16,P-MOD (YSDM043LNO01)(SVC),1,16
BTV,FGL16,24600003,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,426,1,426,0,426,SV-41492(CEI)/FW-43BZ30L/CEI,1,426
BTV,FGL16,24340003,003647,MEGA SQUARE SDN BHD,SP,101098922,CONNECTOR ASSY 4P (SP),RC1B1,1,136,1,136,0,136,SV-41159(HK5)/KD-50X80L/HK5,1,136
BTV,FGL16,24340003,100629,C.G. DEVELOPMENT LTD,ACC,101694011,REMOTE COMMANDER (RMF-TX810U),RC1B2,1,136,1,136,0,136,SV-41159(HK5)/KD-50X80L/HK5,1,136
BTV,FGL16,24220003,080113,HINSITSU SCREEN SDN BHD,SP,505009601,"LABEL, EE HK(EPH2)",RC1B1,1,281,1,281,0,281,SV-41161(HK5)/KD-43X80L/HK5,1,281
BTV,FGL16,24220003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502471701,"CELL, PROTECTOR (SM LYX)",RC1S1,1,281,1,281,0,281,SV-41161(HK5)/KD-43X80L/HK5,1,281
BTV,FGL16,24113008,080124,BANGI PLASTICS SDN BHD,SB,503559301,"COVER, BTM(SM EPH) A",RC1B3,1,190,1,190,0,190,SV-41144(PL1)/KD-43X80L/PL1,1,190
BTV,FGL16,23836005,080026,ENTRUST PRECISION (M) SDN BHD,ACC,502741401,VESA SPACER S A (COM),RC1B2,1,129,1,129,0,129,SV-41115(VN3)/KD-43X80L/AF1,1,129
BTV,FGL16,23833003,313804,SONY ELECT OPERATIONS (CN) LTD,SP,101098811,CONNECTOR ASSY 4P (LS),RC1B1,1,11,1,11,0,11,SV-41115(VN3)/KD-43X80L/UAF1,1,11
BTV,FGL16,23829004,PG0001,GPM TECHNOLOGY SDN BHD,SB,502291013,STAND BRACKET ASSY (ML COM),RC1B3,1,30,2,60,0,60,SV-41113(VN3)/KD-50X80L/AF1,1,30
BTV,FGL16,23824006,003647,MEGA SQUARE SDN BHD,SP,101098922,CONNECTOR ASSY 4P (SP),RC1B1,1,127,1,127,0,127,SV-41113(VN3)/KD-50X80L/TH8,1,127
BTV,FGL16,23823016,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101099212,FLEXIBLE FLAT CABLE 20P,RC1B1,1,131,1,131,0,131,SV-41115(VN3)/KD-43X80L/VN3,1,131
BTV,FGL16,23823015,PA1242,FORMOSA PROSONIC IND BHD,SB,100979021,"SP-BOX ASSY,FY21 W30 ONE BOX",RC1BB,1,371,1,371,0,371,SV-41115(VN3)/KD-43X80L/VN3,1,371
BTV,FGL16,23822012,105715,TOKYO BYOKANE (S) PTE LTD,SP,258059201,"SCREW, +PSW M3X8",RC1B1,1,110,1,110,0,110,SV-41113(VN3)/KD-50X80L/VN3,1,110
BTV,FGL16,22967033,PA1111,ADACHI HOLDINGS LIMITED,SP,101128811,FLEXIBLE FLAT CABLE 80P,RC1B1,1,84,2,168,0,168,SV-40180(HK5)/KD-50X85K/HK5,1,84
BTV,FGL16,22967033,PA1099,CLOUD NETWORK TECH SPORE P/L,BRD,100541933,WLAN/BT MODULE(11AC)FXC,RC1B6,1,84,1,84,0,84,SV-40180(HK5)/KD-50X85K/HK5,1,84
BTV,FGL16,22967032,PA1114,HAMBURG (JIANGSU) CO LTD,SP,101196611,FLEXIBLE FLAT CABLE 51P,RC1B1,1,10,1,10,0,10,SV-40180(HK5)/KD-50X85K/HK5,1,10
BTV,FGL16,22967032,102403,IWATA BOLT SINGAPORE PTE LTD,SP,472654902,"SCREW, M3X3",RC1B1,1,10,6,60,0,60,SV-40180(HK5)/KD-50X85K/HK5,1,10
BTV,FGL16,22967032,080026,ENTRUST PRECISION (M) SDN BHD,ACC,502741401,VESA SPACER S A (COM),RC1B2,1,10,1,10,0,10,SV-40180(HK5)/KD-50X85K/HK5,1,10
BTV,FGL16,22967032,080145,YH PRECISION (M) SDN BHD,INJIT,502528614,BACK CHASSIS ASSY (ML LYX),RC1S1,1,10,1,10,0,10,SV-40180(HK5)/KD-50X85K/HK5,1,10
BTV,FGL16,22804018,000008,ASAHI BEST BASE SDN BHD,SP,101159111,CONNECTOR ASSY 30P,RC1B1,1,127,1,127,0,127,SV-40274(VN3)/KD-50X85K/AZ1,1,127
BTV,FGL16,22614028,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,503476901,MOP SHEET (EPH M),RC1S1,1,86,1,86,0,86,SV-40071(HK5)/KD-50X80K/HK5,1,86
BTV,FGL16,22597029,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,503838201,"CARTON, INDIVIDUAL (SM EPH)",RC1S1,1,507,1,507,0,507,SV-40166(HK5)/KD-43X81K/HK5,1,507
BTV,FGL16,22590028,080140,TOKOPAK SDN BHD,OUTJIT,502437601,"CUSHION, LOWER (SM LYX)",RC1S1,1,354,1,354,0,354,SV-40072(HK5)/KD-43X80K/HK5,1,354
BTV,FGL16,22402024,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502212201,"CUSHION, SIDE (ML RIS)",RC1S1,1,50,2,100,0,100,SV-40044(VN3)/KD-50X80K/AF1,1,50
BTV,FGL16,22379072,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,465,1,465,0,465,SV-40047(VN3)/KD-43X80K/VN3,1,465
BTV,FGL16,22255096,080140,TOKOPAK SDN BHD,OUTJIT,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",RC1S1,1,576,0.125,72,0,72,P-MOD (YSCM050CCN01),1,576
BTV,FGL23,23810023,080140,TOKOPAK SDN BHD,OUTJIT,503524701,"CUSH, UPP CTR PMOD (L SEP)",RC1S1,1,418,0.0909,38,0,38,P-MOD (YDCM055UNG01),1,418
BTV,FGL23,23810018,080140,TOKOPAK SDN BHD,OUTJIT,503524701,"CUSH, UPP CTR PMOD (L SEP)",RC1S1,1,616,0.0909,56,0,56,P-MOD (YDCM055UNG01),1,616
BTV,FGL24,23808032,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,264,1,264,0,264,P-MOD (YDCM065UNG01),1,264
BTV,FGL24,23808030,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,110,1,110,0,110,P-MOD (YDCM065UNG01),1,110
BTV,FGL24,23808028,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,198,1,198,0,198,P-MOD (YDCM065UNG01),1,198
BTV,FGL24,23808026,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,132,1,132,0,132,P-MOD (YDCM065UNG01),1,132
BTV,FGL24,23808026,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,503671511,"PILLAR, CORNER (SEP)",RC1S1,1,132,0.1818,24,0,24,P-MOD (YDCM065UNG01),1,132
BTV,LG23,24432112,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503567001,"TAPE, ENCLOSURE (SEP)",RC1B1,1,70,2,140,0,140,LCM 55 ASSY,1,70
BTV,LG23,23809024,S85033,SONY CORPORATION,ITCOCELL,101677211,OLED ELEMENT(L55PQL),RCGS1,1,88,1,88,0,88,LCM 55 ASSY,1,88
BTV,LG24,24431093,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,100,1,100,0,100,LCM 65 ASSY,1,100
BTV,LG24,24431092,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503567041,"TAPE, ENCLOSURE (SEP)",RC1B1,1,61,2,122,0,122,LCM 65 ASSY,1,61
BTV,LG24,24431091,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503988811,"CUSHION, ENCLOSURE (SEP)",RC1B1,1,130,2,260,0,260,LCM 65 ASSY,1,130
BTV,LG24,24431088,PG0001,GPM TECHNOLOGY SDN BHD,SB,503359602,"SHIELD, TCON (SEP)",RC1B3,1,10,1,10,0,10,LCM 65 ASSY,1,10
BTV,LG24,24431087,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503567101,"TAPE, CELL SIDE (SEP)",RC1B1,1,73,2,146,0,146,LCM 65 ASSY,1,73
BTV,LG24,24431086,PA1114,HAMBURG (JIANGSU) CO LTD,SP,101466811,FLEXIBLE FLAT CABLE 70P,RC1B1,1,85,4,340,0,340,LCM 65 ASSY,1,85
BTV,LG24,23807040,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,462,1,462,0,462,LCM 65 ASSY,1,462
BTV,LG24,23807033,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503988811,"CUSHION, ENCLOSURE (SEP)",RC1B1,1,352,2,704,0,704,LCM 65 ASSY,1,352
BTV,LG32,24204011,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,505100901,"SPACER, FFC CAM(MLB)",RC1B1,1,440,1,440,0,440,"LCM, 65 ASSY",1,440
BTV,LG32,24204011,005753,TKR PRECISION (M) SDN BHD,SB,504390001,SHIELD TCON(L MLB),RC1B3,1,440,1,440,0,440,"LCM, 65 ASSY",1,440
BTV,LG32,24204010,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,504459601,"TAPE, ENC H (2L MLB)",RC1B1,1,308,2,616,0,616,"LCM, 65 ASSY",1,308
BTV,LG32,24202020,PA1111,ADACHI HOLDINGS LIMITED,SP,101674011,FFC (55/65/77),RC1B1,1,418,2,836,0,836,"LCM, 55 ASSY",1,418
BTV,LG32,24202019,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503621,"BAG, PRO PEHD",RC1S1,1,330,1,330,128,202,"LCM, 55 ASSY",1,330
BTV,EHW01,22472003,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,474251901,"HOLDER, HS WS (MUF) T1",RB1B1,1,100,4,400,0,400,COMPL_SVC_BM5A_FE_PA_MIC,1,100
BTV,FFL08,24560005,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101100611,FLEXIBLE FLAT CABLE 51P,RC1B1,1,87,1,87,0,87,SV-41565(J1)/KJ-50X75WL/J1,1,87
BTV,FFL08,24519006,080026,ENTRUST PRECISION (M) SDN BHD,ACC,502741401,VESA SPACER S A (COM),RC1B2,1,261,1,261,0,261,SV-41728(E33)/KD-50X75WL/E33,1,261
BTV,FFL08,24491002,000008,ASAHI BEST BASE SDN BHD,SP,101792211,HARNESS ASSY 28P,RC1B1,1,12,1,12,0,12,SV-41138(VN3)/XR-65X95L/E51,1,12
BTV,FFL08,24255004,080140,TOKOPAK SDN BHD,OUTJIT,503595801,"CUSHION, UPPER L (3L SEP)",RC1S1,1,12,1,12,0,12,SV-41122(VN3)/XR-77A80L/TH8,1,12
BTV,FFL08,24255004,S85037,SONY CORPORATION,PANELTV,A5043480B,P-MOD (YDCM077UNG13),RCFS1,1,12,1,12,0,12,SV-41122(VN3)/XR-77A80L/TH8,1,12
BTV,FFL08,23142021,003010,KAWAGUCHI MFG. SDN BHD,SB,503367402,COVER AC (M LIO),RC1B3,1,7,1,7,0,7,SV-40184(HK5)/XR-48A90K/HK5,1,7
BTV,FFL08,23142021,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,503862901,"CARTON, INDIVIDUAL (M LIO)",RC1S1,1,7,1,7,0,7,SV-40184(HK5)/XR-48A90K/HK5,1,7
BTV,FFL08,23000018,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,474251901,"HOLDER, HS WS (MUF) T1",RB1B1,1,91,4,728,0,728,SV-40030(AF1)/XR-65A95K/AZ1,1,91
BTV,FFL08,23000018,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,503732411,"FLYER, TOPPLE CAUTION",RC1B2,1,91,1,91,0,91,SV-40030(AF1)/XR-65A95K/AZ1,1,91
BTV,FFL08,23000018,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,503420601,"COVER, UNDER (2L DER)",RC1B3,1,91,1,91,0,91,SV-40030(AF1)/XR-65A95K/AZ1,1,91
BTV,FFL08,23000018,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,503601802,"BRACKET, SIDE(SGT)",RC1B3,1,91,1,91,0,91,SV-40030(AF1)/XR-65A95K/AZ1,1,91
BTV,FFL08,22746016,080125,PERCETAKAN TENAGA SDN BHD,ACC,503904713,REFERENCE GUIDE,RC1B2,1,12,1,12,0,12,SV-40276(VN3)/XR-48A90K/AZ1,1,12
BTV,FFL08,22639036,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,503905202,"MANUAL, INSTRUCTION",RC1B2,1,253,1,253,0,253,SV-40372(J1)/XRJ-48A90K/J1,1,253
BTV,FFL08,22531042,080026,ENTRUST PRECISION (M) SDN BHD,SP,503482801,"SCREW, STEP CM",RC1B1,1,210,2,420,0,420,SV-40136(J1)/XRJ-55A95K/J1,1,210
BTV,FFL08,22530041,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101482511,FLEXIBLE FLAT CABLE 41P,RC1B1,1,268,1,268,0,268,SV-40001(J1)/XRJ-65A95K/J1,1,268
BTV,FFL10,24709001,080124,BANGI PLASTICS SDN BHD,SB,505045211,"COVER, BTM (4L PHN2) A",RC1B3,1,20,1,20,0,20,SV-41494(IN5)/FW-85BZ40L/IN5,1,20
BTV,FFL10,24707001,105715,TOKYO BYOKANE (S) PTE LTD,SP,258059201,"SCREW, +PSW M3X8",RC1B1,1,50,1,50,0,50,SV-41482(IN5)/FW-85BZ30L/IN5,1,50
BTV,FFL10,24690001,080140,TOKOPAK SDN BHD,OUTJIT,502309802,"CUSHION, UPPER L (3L PHN)",RC1S1,1,20,1,20,0,20,SV-41737(IN5)/FW-75BZ35L/IN5,1,20
BTV,FFL10,24515005,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,503995201,BRACKET SIDE (BNN) A,RC1B3,1,33,1,33,0,33,SV-41726(E33)/KD-65X75WL/E33,1,33
BTV,FFL10,24469006,313804,SONY ELECT OPERATIONS (CN) LTD,SB,502540714,BRACKET STAND 3L (PHN),RC1BB,1,89,2,178,0,178,SV-41725(E33)/KD-75X75WL/E33,1,89
BTV,FFL10,24400005,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,453997906,"CARD, WARRANTY, COMMONNESS",RC1B2,1,12,1,12,0,12,SV-41137(VN3)/XR-75X95L/AZ1,1,12
BTV,FFL10,24399005,005753,TKR PRECISION (M) SDN BHD,HM,504508501,HEAT SINK (M5 CBN),RB1B1,1,22,1,22,0,22,SV-41137(VN3)/XR-75X95L/AF1,1,22
BTV,FFL10,24399005,080121,NISSHO PRECISION (MALAYSIA) SB,SP,444908311,SPACER(22)+C,RC1B1,1,22,2,44,0,44,SV-41137(VN3)/XR-75X95L/AF1,1,22
BTV,FFL10,24398004,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,504581402,BRACKET SIDE (CBN) A,RC1B3,1,10,1,10,0,10,SV-41137(VN3)/XR-75X95L/E51,1,10
BTV,FFL10,24394003,080026,ENTRUST PRECISION (M) SDN BHD,SP,425639312,"SCREW, +PSW M3X6 W12",RC1B1,1,15,2,30,0,30,SV-41136(VN3)/XR-85X95L/AZ1,1,15
BTV,FFL10,24394003,080124,BANGI PLASTICS SDN BHD,SB,504497701,OP (PLD),RC1B3,1,15,1,15,0,15,SV-41136(VN3)/XR-85X95L/AZ1,1,15
BTV,FFL10,24393004,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503440202,"BOARD, FRONT (4L MKY)",RC1S1,1,10,1,10,0,10,SV-41136(VN3)/XR-85X95L/MY1,1,10
BTV,FFL10,24392004,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502016801,"BOARD, ANGLE 50X1560",RC1S1,1,16,2,32,0,32,SV-41136(VN3)/XR-85X95L/IA2,1,16
BTV,FFL10,24391004,003935,NICHIBEI PARTS SDN BHD - SOUTH,SP,503267701,"SILICON,MIC(MKY)",RC1B1,1,7,2,14,0,14,SV-41136(VN3)/XR-85X95L/E51,1,7
BTV,FFL10,24390005,003638,MAY-PLASTICS MANUFACTURERS S/B,SB,504498101,"GUIDE LIGHT, ILM (PLD)",RC1B3,1,22,1,22,0,22,SV-41136(VN3)/XR-85X95L/AF1,1,22
BTV,FFL10,24390005,313804,SONY ELECT OPERATIONS (CN) LTD,SB,101617321,"SP BOX ASSY, FY23 D33 SLIT(R)",RC1BB,1,22,1,22,0,22,SV-41136(VN3)/XR-85X95L/AF1,1,22
BTV,FFL10,24390005,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44408601,TOP BOARD MKY 85 (5SETS),RC1S1,1,22,0.2,5,0,5,SV-41136(VN3)/XR-85X95L/AF1,1,22
BTV,FFL10,24210002,080026,ENTRUST PRECISION (M) SDN BHD,SP,426812602,"SCREW, ORNAMENTAL M6X12",RC1B1,1,40,4,160,0,160,SV-41120(AZ1)/XR-83A80L/E51,1,40
BTV,FFL10,24210002,313804,SONY ELECT OPERATIONS (CN) LTD,SB,502448701,"BRACKET, STAND L IN (4L SGT)",RC1BB,1,40,1,40,0,40,SV-41120(AZ1)/XR-83A80L/E51,1,40
BTV,FFL10,22762017,000008,ASAHI BEST BASE SDN BHD,SP,101449711,CONNECTOR ASSY 28P,RC1B1,1,64,1,64,0,64,SV-40049(VN3)/XR-85X90K/AF1,1,64
BTV,FFL10,22762017,313804,SONY ELECT OPERATIONS (CN) LTD,SB,503461801,STAND L (4L TGR) A,RC1BB,1,64,1,64,0,64,SV-40049(VN3)/XR-85X90K/AF1,1,64
BTV,FFL10,22762017,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,459648501,"BAG,PROTECTION PEHD(2400X1500)",RC1S1,1,64,1,64,0,64,SV-40049(VN3)/XR-85X90K/AF1,1,64
BTV,FFL10,22757009,080125,PERCETAKAN TENAGA SDN BHD,ACC,503764411,REFERENCE GUIDE,RC1B2,1,12,1,12,0,12,SV-40049(VN3)/XR-85X90K/TH8,1,12
BTV,FFL10,22749006,PA1085,TSB (HK) INTERNATIONAL CO LTD,SP,101189911,FLEXIBLE FLAT CABLE 41P,RC1B1,1,22,1,22,0,22,SV-40051(VN3)/XR-75X90K/TH8,1,22
BTV,FGL02,24722002,PA1111,ADACHI HOLDINGS LIMITED,SP,101442311,FLEXIBLE FLAT CABLE 68P,RC1B1,1,42,2,84,0,84,P-MOD (YSDM055INO01)(SVC),1,42
BTV,FGL02,24722002,080124,BANGI PLASTICS SDN BHD,SB,503983701,MIDDLE CHASSIS T (L PHN) A,RC1B3,1,42,1,42,0,42,P-MOD (YSDM055INO01)(SVC),1,42
BTV,FGL02,24717002,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,458063541,"BAG, ANTI PEHD",RC1S1,1,42,1,42,0,42,P-MOD (YSDM055LNO01)(SVC),1,42
BTV,FGL02,24678001,100629,C.G. DEVELOPMENT LTD,ACC,149348311,REMOTE COMMANDER (RMT-TB400U),RC1B2,1,30,1,30,0,30,SV-41740(AF1)/FW-55BZ35L/AF1,1,30
BTV,FGL02,24678001,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504950411,SETUP GUIDE,RC1B2,1,30,1,30,0,30,SV-41740(AF1)/FW-55BZ35L/AF1,1,30
BTV,FGL02,24678001,005753,TKR PRECISION (M) SDN BHD,ITCI,503340131,SOURCE SHIELD L (L EPH),RC1B7,1,30,1,30,0,30,SV-41740(AF1)/FW-55BZ35L/AF1,1,30
BTV,FGL02,24660001,003647,MEGA SQUARE SDN BHD,SP,100650133,CONNECTOR ASSY 4P (SP),RC1B1,1,10,1,10,0,10,SV-41488(AF1)/FW-55BZ30L/AF1,1,10
BTV,FGL02,24605004,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,474251901,"HOLDER, HS WS (MUF) T1",RB1B1,1,286,4,1144,0,1144,SV-41499(CEI)/FW-55BZ40L/CEI,1,286
BTV,FGL02,24605004,PA1114,HAMBURG (JIANGSU) CO LTD,SP,100650912,FLEXIBLE FLAT CABLE 25P,RC1B1,1,286,1,286,0,286,SV-41499(CEI)/FW-55BZ40L/CEI,1,286
BTV,FGL02,24605004,102403,IWATA BOLT SINGAPORE PTE LTD,SP,457992601,SCREW M3X3.0 STEP,RC1B1,1,286,1,286,0,286,SV-41499(CEI)/FW-55BZ40L/CEI,1,286
BTV,FGL02,24605004,080140,TOKOPAK SDN BHD,OUTJIT,502149201,CUSHION LOWER (L PHN),RC1S1,1,286,1,286,0,286,SV-41499(CEI)/FW-55BZ40L/CEI,1,286
BTV,FGL02,24601005,100629,C.G. DEVELOPMENT LTD,ACC,149348313,REMOTE COMMANDER (RMT-TB400U),RC1B2,1,602,1,602,0,602,SV-41487(CEI)/FW-55BZ30L/CEI,1,602
BTV,FGL02,24221004,080124,BANGI PLASTICS SDN BHD,SB,503559601,"COVER, BTM (L EPH) A",RC1B3,1,105,1,105,0,105,SV-41156(HK5)/KD-55X80L/HK5,1,105
