MRP_WHS,Reference,Part_No,Part_Description,Dely_Pattern,Supplier,Po_Number,Delivery_Qty,WS_CD,Ship_To_Location,Date_n_ETA,Trans_DT,Process_DT,Rcv_DT,Rcv_Qty,JOC_CD,Outstanding_Qty,Rcv_Status,Batch_ID,Export_Date
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,8,FGL24,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,8,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,8,FGL24,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,8,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,16,FGL24,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,16,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,12,FGL24,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,12,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,12,FGL24,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,12,ORDERED,0608G,
BTV,,504444061,CUSHION UPPER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133886059,12,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,12,ORDERED,0608G,
BTV,,504444161,CUSHION LOWER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133886060,12,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,12,ORDERED,0608G,
BTV,,504444261,CUSHION SIDE (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133886061,21,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,21,ORDERED,0608G,
BTV,,504444261,CUSHION SIDE (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282051,3,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,3,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,16,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,16,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,16,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,16,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,12,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,24,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,24,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,28,FGL05,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,28,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,64,FGL12,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,64,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,66,FGL12,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,66,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,132,FGL12,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,132,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,66,FGL12,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,66,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,66,FGL12,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,66,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,64,FGL12,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,64,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,9,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22256100,9,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,9,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22256100,9,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,9,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22256100,9,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,12,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,9,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22256100,9,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,12,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,9,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22256100,9,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,18,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,22256100,18,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,22,FGL16,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,22,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,15,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,15,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,23,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,23,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886032,2,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,2,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,15,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,15,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,23,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,23,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886034,2,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,2,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,13,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,13,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,20,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,20,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886036,4,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,4,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886037,1,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,1,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,29,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,29,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,40,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,40,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886039,9,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,9,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,12,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,12,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886041,1,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,1,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886041,15,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,15,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886042,10,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,10,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,13,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,13,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886043,16,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,16,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133886044,7,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,7,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,2,FGL24,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808016,2,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,29,FGL05,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,29,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,29,FGL05,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,29,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,33,FGL05,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,33,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,33,FGL05,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,33,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,21,FGL05,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,21,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,61,FGL05,S3,05/25/2023 10:00:00 PM,05/22/2023  3:00:00 PM,,,0,24108025,61,ORDERED,0608G,
BTV,T878152,502437601,"CUSHION, LOWER (SM LYX)",TYPE1,TOKOPAK SDN BHD-080140,1133282022,90,FGL16,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23311047,90,ORDERED,0608G,
BTV,T878153,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,6,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,6,ORDERED,0608G,
BTV,T878154,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,2,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,2,ORDERED,0608G,
BTV,T878155,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,6,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,6,ORDERED,0608G,
BTV,T878156,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,2,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,2,ORDERED,0608G,
BTV,T878157,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,10,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,10,ORDERED,0608G,
BTV,T878158,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,8,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,8,ORDERED,0608G,
BTV,T878159,503524801,"CUSH, SIDE CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282038,10,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,10,ORDERED,0608G,
BTV,T878160,503524801,"CUSH, SIDE CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282038,17,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,17,ORDERED,0608G,
BTV,T878161,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,10,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,10,ORDERED,0608G,
BTV,T878162,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,2,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,2,ORDERED,0608G,
BTV,T878163,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,10,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,10,ORDERED,0608G,
BTV,T878164,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,2,FGL23,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,23810005,2,ORDERED,0608G,
BTV,T878165,504501301,"CUSHION, UPPER L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282053,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878166,504501301,"CUSHION, UPPER L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282053,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878167,504501301,"CUSHION, UPPER L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282053,30,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,30,ORDERED,0608G,
BTV,T878168,504501401,"CUSHION, UPPER R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282055,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878169,504501401,"CUSHION, UPPER R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282055,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878170,504501401,"CUSHION, UPPER R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282055,24,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,24,ORDERED,0608G,
BTV,T878171,504501501,"CUSHION, LOWER L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282057,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878172,504501501,"CUSHION, LOWER L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282057,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878173,504501501,"CUSHION, LOWER L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282057,30,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,30,ORDERED,0608G,
BTV,T878174,504501601,"CUSHION, LOWER R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282059,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878175,504501601,"CUSHION, LOWER R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282059,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878176,504501601,"CUSHION, LOWER R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282059,30,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,30,ORDERED,0608G,
BTV,T878177,504501701,"CUSHION, LOWER C (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282061,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878178,504501701,"CUSHION, LOWER C (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282061,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878179,504501701,"CUSHION, LOWER C (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282061,24,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,24,ORDERED,0608G,
BTV,T878180,504501801,"CUSHION, SIDE L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282063,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878181,504501801,"CUSHION, SIDE L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282063,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878182,504501801,"CUSHION, SIDE L (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282063,30,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,30,ORDERED,0608G,
BTV,T878183,504501901,"CUSHION, SIDE R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282065,12,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24389002,12,ORDERED,0608G,
BTV,T878184,504501901,"CUSHION, SIDE R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282065,5,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24393002,5,ORDERED,0608G,
BTV,T878185,504501901,"CUSHION, SIDE R (4L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282065,30,FFL10,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24394002,30,ORDERED,0608G,
BTV,T878186,504503301,"CUSHION, UPPER R (2L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282067,8,FFL08,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24493002,8,ORDERED,0608G,
BTV,T878187,504503401,"CUSHION, LOWER LR (2L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282068,8,FFL08,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24493002,8,ORDERED,0608G,
BTV,T878188,504503601,"CUSHION, SIDE (2L PLD)",TYPE1,TOKOPAK SDN BHD-080140,1133282070,8,FFL08,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24493002,8,ORDERED,0608G,
BTV,T878189,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,8,FGL05,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24108024,8,ORDERED,0608G,
BTV,T878190,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,8,FGL05,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24108024,8,ORDERED,0608G,
BTV,T878191,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282075,2,FGL05,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24108024,2,ORDERED,0608G,
BTV,T878192,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,10,FGL05,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24108024,10,ORDERED,0608G,
BTV,T878193,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282077,6,FGL05,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24108024,6,ORDERED,0608G,
BTV,T878194,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,6,FGL05,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24108024,6,ORDERED,0608G,
BTV,T878195,505172702,"CUSHION, LOWER (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133282101,32,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,32,ORDERED,0608G,
BTV,T878196,505172702,"CUSHION, LOWER (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133886103,4,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,4,ORDERED,0608G,
BTV,T878197,505172702,"CUSHION, LOWER (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133886104,7,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,7,ORDERED,0608G,
BTV,T878198,505172801,"CUSHION, SIDE (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133282103,70,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,70,ORDERED,0608G,
BTV,T878199,505172801,"CUSHION, SIDE (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133886105,8,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,8,ORDERED,0608G,
BTV,T878200,505172901,"CUSHION, UPPER (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133282105,31,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,31,ORDERED,0608G,
BTV,T878201,505172901,"CUSHION, UPPER (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133886106,12,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,12,ORDERED,0608G,
BTV,T878202,505173002,"CUSHION, FRONT (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133282107,37,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,37,ORDERED,0608G,
BTV,T878203,505173002,"CUSHION, FRONT (2L CBN)",TYPE1,TOKOPAK SDN BHD-080140,1133886107,6,FGL06,S3,05/22/2023  4:00:00 PM,05/22/2023 10:00:00 AM,,,0,24351002,6,ORDERED,0608G,
